vacancy_id,vacancy_name,salary_from,salary_to,salary_currency,salary_gross,address_raw,key_skills
117467096,Backend Developer (Python),,,,,"Москва, Рочдельская улица, 15с15",
119692809,Python разработчик,,,,,,
119516508,Java (Python) Developer,2100,3000,USD,True,,"Java, Python, SQL, Azure, AWS, ETL, ELT, Atlassian Jira, ORACLE"
119091100,Python Developer (middle/senior),,,,,"Москва, Северный административный округ, улица 8 Марта, 1с12","Python, Docker, Linux, API, SQL, TypeScript, VueJS, ООП, GitLab CI, FastAPI"
118362676,Программист Python,190000,,RUR,False,,"Python, Linux, Kafka, RabbitMQ, FastAPI"
119342819,Python-разработчик,100000,200000,RUR,True,,
119610734,Python developer (Middle),,,,,,
118436422,Python Fullstack разработчик,,,,,,
119325762,Python-разработчик (Django),,,,,"Москва, Новодмитровская улица, 2к2","Python, Django Rest Framework"
119357749,Python Developer,,,,,,
119308031,"Backend-разработчик (Python, FastAPI, Postgres)",300000,,RUR,False,,
113014072,Python developer (Middle+/Senior),,,,,,"Python, Git, REST, REST API, asyncio, Linux, Docker, API, SQL, FastAPI"
120276931,Senior Fullstack-разработчик (Python + React),350000,400000,RUR,True,,"Python, Django Framework, React, Redis, Celery, Git, MySQL, REST API, Ansible"
119787194,Разработчик ML,,,,,,"Python, SQL"
120320466,Senior Python разработчик,,,,,,"Python, asyncio, Tornado, FastAPI, Linux, Docker, Kubernetes"
119683696,Data Scientist (Ranking&Search),,,,,,"Python, Big Data, Machine Learning, Pricing"
117550211,Разработчик С (Си),,,,,"Москва, Арбатско-Покровская линия, метро Бауманская","C, C/C++, Linux, Unix, Git, СХД, Хранение данных"
117550211,Разработчик С (Си),,,,,"Москва, Арбатско-Покровская линия, метро Бауманская","C, C/C++, Linux, Unix, Git, СХД, Хранение данных"
119819463,Data/BI Analyst (IGaming),2000,4000,USD,False,"Москва, Минская улица, 2Гк1",
116757268,Data Engineer / Инженер данных,70000,,RUR,False,,"Python, Работа с большим объемом информации, SQL"
120316211,Senior QA FullStack engineer Python (OMS),,,,,,"Python, Pytest, Apache Kafka, PostgreSQL"
120187563,Data Engineer/analytics,,,,,,"Python, PostgreSQL, SQL, Apache Airflow"
120041102,Python разработчик для embedded систем (Raspberry Pi/Linux),,,,,"Москва, Большая Новодмитровская улица, 14с3",
119383740,ML-инженер,217000,,RUR,False,"Москва, Варшавское шоссе, 9","Computer Vision, Классическое машинное обучение, TensorFlow, PyCharm"
120320414,Python разработчик на платформу контейнерной оркестрации,,,,,,"Python, Go, Kubernetes, Linux, сети"
120337638,"Специалист-консультант по искусственному интеллекту / ML Engineer (TensorFlow, YOLO)",,150000,RUR,True,,
119387681,Специалист (Data Scientist),,,,,,
118991684,"QA Automation Engineer (Python, PyTest)",,,,,,
119445127,Data Engineer,,,,,,
118712236,Junior+ / Pre-middle Fullstack Developer / Разработчик,,120000,RUR,False,,"PHP, JavaScript, MySQL, AWS, Git, Golang, Английский язык"
119332755,Data Scientist (Senior),,,,,"Москва, улица Василисы Кожиной, 1","Python, SQL, NLP, Computer Vision, pandas, TensorFlow, Scikit-learn, PyTorch"
119310400,Преподаватель Unity / Python Backend в онлайн-школу,60000,90000,RUR,False,,"Грамотная речь, Преподаватель, Обучение и развитие, Дистанционное обучение, Работа с детьми, Веб-программирование, Unity, Blender 3D, Обучение, Scratch, Roblox"
120317530,Middle Fullstack разработчик (React + Python),,,,,"Санкт-Петербург, Каменноостровский проспект, 26-28","Коммуникабельность, Креативность, Целеустремленность, Стратегическое мышление, Критическое мышление, Лидерские навыки"
116617058,Data Engineer / Data analyst,,,,,"Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити","Python, SQL, Power BI, Tableau, DWH, PHP, СУБД, ELT / ETL, Clickhouse"
119280669,Backend-разработчик,80000,,RUR,False,,"Python, Django Framework, MySQL, PostgreSQL, Git, Docker, Celery, Redis, Django Rest Framework, Nginx, Aiogram, Loguru"
119606347,Разработчик С++,250000,,RUR,False,,"Python, C++, Git"
119877978,"Автор на курс ""Python разработчик""",,,,,,"Python, Django Rest Framework, PostgreSQL, pandas, Git, Docker, Flask"
120288713,ML разработчик,,,,,,
119918969,Инженер-программист / Разработчик,140000,220000,RUR,False,"Москва, Гоголевский бульвар, 31с2","C#, C++, Python, Linux, Bash"
119310399,Преподаватель Unity / Python Backend в онлайн-школу,60000,90000,RUR,False,,"Грамотная речь, Преподаватель, Обучение и развитие, Дистанционное обучение, Работа с детьми, Веб-программирование, Unity, Blender 3D, Обучение, Scratch, Roblox"
120338190,DevOps Инженер (Full‑node & RPC)/ Блокчейн инфраструктура/ Веб3 разработка,2000,4000,USD,False,Краснодар,"Linux, DevOps, Docker, Python, Golang, PHP, Node.js, CI/CD, GitHub, Prometheus, VPN, Http Proxy, Information Security, Web3, Ethereum, Blockchain, RPC"
119744950,Аналитик-разработчик,74700,,RUR,True,"Москва, Новорязанская улица, 18","SQL, Python, Apache Airflow, MS Excel, Matplotlib, Визуализация данных, Аналитический склад ума, Алгоритмы и структуры данных, Математическая статистика, Базы данных"
119359011,Специалист С++ по компьютерному зрению и машинному обучению,,150000,RUR,True,"Москва, Калужско-Рижская линия","Английский язык, Python, Computer Vision, C++, Классическое машинное обучение, Git, MS Visual Studio, GCC, OpenCV, Scikit-learn, CMake"
120076545,Стажёр аналитик Spark Hadoop BigData,60000,100000,RUR,True,"Москва, Кутузовский проспект, 36с23","SQL, ETL, Hadoop, DWH, Big Data, Python, Базы данных, Kafka, Java, Scala"
115176412,DevOps инженер,350000,,RUR,True,"Санкт-Петербург, 5 линия, метро Чкаловская",
120342208,"Senior Backend Engineer (Python, Go)",,,,,,
120063617,Тестировщик / IT специалист,100000,160000,RUR,False,,"SQL, Python, JavaScript, Test case, HTML, CSS, Веб-программирование, Базы данных"
120294402,"Python-разработчик (МТС Веб Сервисы, Кион)",,,,,,
120220633,Дата Саентист (Data Scientist),,,,,"Москва, улица Добролюбова, 3с1","SQL, Numpy, Scikit-learn, NoSQL, Git, PyTorch, Polars, pandas"
119881850,Automation QA,,3000,USD,True,,Python
119359038,Пентестер\Pentester в Offensive команду,300000,550000,RUR,True,"Москва, улица Милашенкова, 9к1","Linux, Информационная безопасность, Управление проектами, Пресейл, Burp Suite, Python, MaxPatrol, Pentest, Тестирование на проникновение, OSINT, TCP/IP, Acunetix, Nessus, JavaScript, OWASP ZAP, IPTables, NGFW, WAF, IPS, Docker"
111959689,Middle Django(DRF) backend developer,,,,,"Санкт-Петербург, Державинский переулок, 5","Python, Django, DRF, Redis, Celery, Django Rest Framework, PostgreSQL, Django Framework"
119490866,Программист,250000,,RUR,False,"Москва, Иваньковское шоссе",
119419930,Разработчик AI (Wildberries),,300000,RUR,True,"Москва, Дмитровское шоссе, 71Б",
119509123,С-разработчик,,,,,,"Linux, Сетевые протоколы"
120212438,Senior (старший разработчки) back-end developer (golang + high-load),6500,9000,USD,True,,"Golang, PostgreSQL, Clickhouse"
120283699,Data Scientist Junior+,,,,,,
120325659,Data Scientist Junior+,,,,,,
119278874,Data Engineer,,,,,,
117655540,Data Engineer (Middle),152500,,RUR,True,"Владивосток, проспект 100-летия Владивостока, 155к5","Python, SQL, Apache Airflow, Git, Базы данных, ETL"
119941025,Data Scientist,,,,,,
106351897,Middle Data Analyst,,,,,"Санкт-Петербург, площадь Карла Фаберже, 8","SQL, Python, Power BI, Tableau, FineBI"
120333874,Data Engineer,,,,,,"Python, PostgreSQL, Big Data"
119907622,Программист-разработчик,30000,150000,RUR,False,"Уфа, Революционная улица, 97/99","Python, Nextjs, TypeScript, PostgreSQL, FastAPI, React, Node.js, Django Rest Framework, GitHub"
120277951,Data Scientist (Стажёр),,,,,"Москва, Ленинградское шоссе, 39Ас2",
120286062,Инженер по разработке программного обеспечения / Forward Deployed Software Engineer,,,,,,"Python, FastAPI, Flask, JavaScript, TypeScript, Node.js, Английский язык"
118521063,DevOps (Middle/middle+),,,,,"Москва, Береговой проезд, 5Ак1",
119717908,Инженер-программист,50000,70000,RUR,True,"Пермь, Комсомольский проспект, 29","Linux, Python, Unix, C/C++"
120260681,Преподаватель Unity / Python Backend / Construct в онлайн-школу,60000,90000,RUR,False,,"Грамотная речь, Преподаватель, Обучение и развитие, Дистанционное обучение, Работа с детьми, Веб-программирование, Unity, Blender 3D, Обучение, Scratch, Roblox"
120125250,"Data Scientist (классический ML, Антифрод)",,,,,,"Numpy, Clickhouse, ETL, pandas, SQL, Python, Классическое машинное обучение, SciPy, XGBoost, LightGBM, CatBoost, Matplotlib, Jupyter Notebook, Интерпретация данных, Исследовательский анализ данных, Основы баз данных"
119489518,AI/Prompt engineer,87000,130000,RUR,False,,
120297721,Разработчик Си/BI/Frontend/Fullstack (стажер),,,,,,
119971672,BI Engineer,,,,,,"Tableau, Airflow, Metabase, ETL, Python, SQL, Clickhouse, Greenplum, PostgreSQL, GitHub, Atlassian Jira, BI, Аналитическое мышление"
119927833,Data Scientist/ML Engineer,,,,,,"Python, Алгоритмы и структуры данных, Big Data, Hadoop, Spark"
117244190,Backend-разработчик,80000,,RUR,False,"Кемерово, улица Терешковой, 41/1","Django Framework, Docker, Python"
119802809,ML-инженер,120000,,RUR,False,"Новосибирск, Советский район, микрорайон Академгородок, Инженерная улица, 7/1","Python, Linux, Git"
120063903,Младший инженер по обеспечению безопасности приложений ( Application Security engineer),,,,,"Москва, Береговой проезд, 5Ак1","OWASP Top 10, ООП"
119756205,QA Lead (MCPTT),,,,,"Санкт-Петербург, Большой Сампсониевский проспект, 60","Python, Pytest, Linux, VoIP"
119477244,Специалист по обработке и анализу данных / Data Scientist,,,,,"Москва, Ленинградский проспект, 72к1","Python, SQL, Yandex Cloud, Machine Learning"
119879219,Python наставник (Воронеж),350000,470000,RUR,False,"Воронеж, улица Короленко, 5","Python, Django Framework, FastAPI"
120042553,DevSecOps-инженер (Middle),,,,,"Москва, Овчинниковская набережная, 18/1с1","CI/CD, Docker, SAST, DAST, OWASP, AppSec, Quality Gates, Jenkins, GitLab CI, Python, C++, Git"
116238361,Junior DevOps specialist,40000,65000,RUR,False,"Екатеринбург, улица Тургенева, 18","Git, GitHub, Linux, Docker, Gitlab, CI/CD, Python, Ansible, Kubernetes"
120276861,Data Engineer,,,,,"Москва, Садовническая улица, 82с2",Python
118310517,Data Scientist (Classic ML/NLP),,,,,,"Python, SQL, pandas, Numpy, Matplotlib, sklearn, NLTK, pymorphy, spacy, natasha"
119676262,AI-разработчик / No-code/Low-code / Специалист по автоматизации процессов,1500,1500,USD,False,город Фошань,
119748454,Senior full stack QA,,,,,,
120032372,Data Engineer,,,,,,"PostgreSQL, Python, Airflow, XML, ORACLE, Apache Spark, Java"
117948185,Разработчик-алгоритмист (JavaScript/TypeScript),,,,,,
117043714,Trainee Automation QA Specialist,,,,,,
116897031,Data Engineer,,,,,"Санкт-Петербург, 6-я линия В.О., 63","Apache Airflow, Apache NiFi, Greenplum, PostgreSQL, Clickhouse, Python, SQL"
119476449,Пентестер\Pentester\Инженер ИБ в RedTeam команду,200000,300000,RUR,False,"Москва, улица Милашенкова, 9к1","Linux, Информационная безопасность, Burp Suite, MaxPatrol, Pentest, Тестирование на проникновение, TCP/IP, Acunetix, Nessus, OWASP ZAP, IPTables, NGFW, WAF, IPS, Kali Linux, Fortigate, OWASP, Nuclei, Patator, Dirsearch, ffuf"
120338312,DevOps-Инженер Джуниор (Full‑node & RPC) / Блокчейн инфраструктура / Веб3 разработка,60000,180000,RUR,False,Краснодар,"Linux, Docker, Git, CI/CD, Bash, Python, Golang, VPN, PHP, Node.js, Web3, Ethereum, Blockchain, RPC"
120042005,Conversational AI Engineer,,,,,,"Python, Node.js, TypeScript"
119943748,ML / Computer Vision инженер в Multimonitor,,,,,"Москва, улица Зорге, 27",
119213261,"Инженер по автоматизации тестирования, Python, API, Ozon Bank",,,,,,"Git, Python, Docker, Linux, Pytest, Автоматизация тестирования"
119509606,Senior Backend Developer,250000,,RUR,False,"Санкт-Петербург, Конституции площадь, 1","Контроль качества разработки, Менторство, Оптимизация процессов, Планирование спринтов, Разработка стратегии, Управление командой, Участие в код-ревью"
118585701,DevOps infrastructure/DBA,,,,,,"Linux, Bash, Python, MySQL, PostgreSQL"
119359952,ML Engineer (online recommendations),,,,,,"Python, NLP, Hadoop, Machine Learning, pandas, Numpy, Docker"
120312864,Rust разработчик,,,,,"Москва, Шарикоподшипниковская улица, 1","RUST, Python, XDR"
119958555,Data Scientist,,,,,"Москва, 3-я Хорошевская улица, 20","Python, TensorFlow, PyTorch, Keras"
120268503,Аналитик данных,,,,,,"Python, PostgreSQL, Greenplum, Hadoop, Apache Airflow"
119333443,Infrastructure Engineer/DevOps (to Cyprus),5000,6000,EUR,False,,
119275316,Спикер на съемки онлайн курса по Python (Санкт-Петербург),10000,100000,RUR,False,"Санкт-Петербург, Спасский переулок, 14/35",
117655572,Data Engineer (Junior),87500,,RUR,True,"Владивосток, проспект 100-летия Владивостока, 155к5","Python, SQL, Apache Airflow, Git, Базы данных, ETL"
120249695,Machine Learning Engineer,,,,,"Москва, Садовническая улица, 82",
119539007,Системный аналитик / Middle,,3500,USD,False,,"BPMN, MS SQL, REST API, Atlassian Jira, Atlassian Confluence, ООП, User Story, Use Case Analysis, UX, UI, Agile, Scrum, Постановка задач разработчикам, Разработка пользовательской документации, Системный анализ, Бизнес-анализ, Python, PHP, Ext JS"
117015768,"Fullstack-разработчик (.Net core, Python, React)",,,,,"Екатеринбург, Машинная улица, 44к1","React, .NET Core, Docker, Kubernetes, Redis, RabbitMQ, WebAPI, Python"
119485506,Программист-разработчик ПО,65000,100000,RUR,True,"Петрозаводск, улица Ригачина, 43","C++, Базы данных, Arduino, SCADA, HMI, MODBUS, Profibus, CAN, IOT, Математическое программирование, Разработка ПО, Автоматизация технологических процессов, Информационные технологии"
119188262,Middle QA-инженер,,,,,"Иннополис, Университетская улица, 7",
117376698,Middle+ Data Engineer (Платформенная команда),,,,,"Москва, Электрозаводская улица, 27с8","Python, NoSQL, Apache Airflow, Greenplum, Spark"
120269755,Разработчик (GoLang),,,,,"Санкт-Петербург, Репищева улица, 20а","Git, SQL, PostgreSQL, Golang, MySQL"
120187586,Backend / full-stack разработчик,,,,,,"Микросервисная архитектура, SQL, JSON API, API Key, GitLab CI, REST API, API, JSON, AGGrid, Node.js, Рефакторинг кода, React, Angular, Google Chrome, chrome api, chrome extension api, Figma"
118940770,DevOps Engineer,,,,,"Москва, Хорошёвское шоссе, 16к1",
120277265,Data аналитик,,,,,деревня Сальково,"SQL, Python, PySpark"
119058762,Senior разработчик C++/Python,,,,,"Москва, Лялин переулок, 19с1","C++, Python, Qt"
119390719,AI Developer/Engineer,,,,,"Санкт-Петербург, Малоохтинский проспект, 64",
119272750,C++ Разработчик,180000,250000,RUR,False,,"C++, PostgreSQL, Linux, SQL, Git, Gnu C++"
119772512,Инженер OpenCV,,,,,"Москва, 2-я Кабельная улица, 2с5",
120244193,Аналитик данных в Управление аудита информационных технологий (Junior / Стажер),,,,,,"SQL, Python"
119395041,Lead Senior ML/DevOps engineer,5000,7000,USD,False,"Москва, Московское центральное кольцо, станция Деловой центр","MongoDB, Docker, PostgreSQL, swarm, Prometheus, ELK, Clickhouse, sentry, MySQL, DevOps, Elasticsearch, Kubernetes, Git, CI/CD, GitLab CI, RabbitMQ, k8s, Ansible"
120022190,Junior Product manager (web&mobile),,,,,"Москва, Лихов переулок, 3с2","Python, SQL"
119240052,QA Automation Python (г. Москва),,,,,"Москва, проспект Вернадского, 41","Python, Pytest, Selenium, Requests, Docker, CI/CD, GitLab CI, SQL, XML, JSON, Allure, API"
120070194,Преподаватель программирования,,130000,RUR,True,,"Python, Преподавание, ЕГЭ, ОГЭ, Математика, Программирование, C++, С#"
119900089,ML/DL Researcher для дизайна белков,,,,,,
119907937,Junior Performance Engineer/Стажёр (Москва),55000,60000,RUR,False,,"Java, SQL, ООП, Python"
120070192,Преподаватель программирования,,130000,RUR,True,,"Python, Преподавание, ЕГЭ, ОГЭ, Математика, Программирование, C++, С#"
120070193,Преподаватель программирования,,130000,RUR,True,,"Python, Преподавание, ЕГЭ, ОГЭ, Математика, Программирование, C++, С#"
120166422,Инженер-программист,95000,130000,RUR,False,"Москва, Волочаевская улица, 40Гс4","Алгоритмы и структуры данных, Python, Основы баз данных, JavaScript"
119701320,TeamLead computer vision/machine learning,,,,,,
118585705,DevOps infrastructure/DBA/Database Administrator,,,,,,"Python, Linux, Bash, PostgreSQL, DevOps, Администрирование, MySQL"
119982087,Data Engineer,,,,,"Санкт-Петербург, Липовая аллея","Clickhouse, Python, Java, ETL, Apache Airflow, DWH, OLAP, Apache Spark, Apache Kafka, Apache Beam"
120317222,Руководитель Backend / Team Lead Backend (Python),200000,300000,RUR,False,,
119875260,DevOps Engineer,2500,5000,USD,False,"Баку, проспект Нефтчилер, 153","DevOps, PostgreSQL, Apache Kafka, CI/CD, Docker, Kubernetes, ORACLE"
120332354,Quantitative Researcher,3000,5000,USD,False,,
119299988,Аналитик данных/Data Analyst,110000,170000,RUR,True,,"Python, SQL, Аналитическое мышление, Бизнес-анализ, Английский язык"
120295386,Machine Learning Engineer,,,,,"Москва, Перуновский переулок, 3с2","Machine Learning, Python, PyTorch, TensorFlow, Numpy, pandas, TensorRT, ONNX Runtime, OpenCV"
119338652,Data Engineer,,,,,,
120294163,"Ведущий инженер по автоматизированному тестированию (Python), Система WMS",,,,,,"Python, Pytest, Apache Kafka, PostgreSQL, gRPC, IT, Разработка склада"
117889546,Разработчик на C под Linux,,,,,,"Linux, Сетевые технологии, Обработка трафика, DPDK, VPP, OpenDataPlane, Snabb, C, Си, Cи"
119425422,Data Analyst (Middle),127000,,RUR,True,"Владивосток, проспект 100-летия Владивостока, 155к3","Python, SQL, Математическая статистика, Power BI"
120105089,Инженер-разработчик ПО (робототехника),,,,,"Москва, Турчанинов переулок, 6с2","Python, Linux, C++"
119275716,Middle+ / Senior ML-инженер,220000,330000,RUR,True,,"Big Data, pandas, Математическая статистика, SQL, Git, ETL, Hadoop, Java, Python, Groovy, Atlassian Jira, Atlassian Confluence"
118643601,Инженер-разработчик,200000,,RUR,False,,"OpenStack, Операционные системы, Python, Linux, Bash, Ansible"
119496659,Full stack (Frontend+backend) разработчик,,,,,,"JavaScript, HTML, HTTPS, API, API Gateway, API Key, Кроссбраузерная верстка, Python, Django Rest Framework, GitHub, PostgreSQL"
119753007,Программист,150000,195000,RUR,True,"Ломоносовский район, территория Производственная зона Горбунки, 7",
120059250,Руководитель разработки Python (E-commerce),,,,,"Москва, улица Маршала Прошлякова, 30","Python, Django Framework, Django Rest Framework, ORM, PostgreSQL, Celery, Redis, FastAPI, Golang, RabbitMQ, REST API, SQL, Оптимизация кода, Управление командой, Архитектурные паттерны"
120317194,Golang-разработчик,270000,310000,RUR,True,"Москва, Сущёвская улица, 27с2",
119435184,Аналитик данных (AdOps),,,,,"Рязань, улица Павлова, 5","Python, MS SQL, Jupyter Notebook, Power BI, ETL, Tableau, DataLens, Clickhouse, MongoDB, PostgreSQL"
114176236,Senior QA Automation Engineer (Python),,,,,"Санкт-Петербург, набережная реки Фонтанки, 68","SQL, Тестирование, Деловая переписка, Работа в команде, Модульное тестирование, Jira, Проведение тестирований, Нагрузочное тестирование, Банковское ПО, Работа в условиях многозадачности, Сопровождение ПО, Python, JSON, XML, Написание автотестов"
120005432,Инженер по нейросетям (интеграция ChatGPT / OpenAI API),120000,200000,RUR,False,,
119958507,ML Lead,,500000,RUR,True,,"SQL, MLflow, Greenplum, Python, Управление командой, Big Data"
120061265,Mathematician-analyst/Аналитик-математик,,,,,,
119594534,Tech Lead DevOps/SRE,4000,7000,USD,False,,"Linux, Bash, Docker, Python, Clickhouse, CI/CD, Администрирование серверов Linux, Проектирование высоконагруженных систем"
119275717,Middle+ / Senior ML-инженер,220000,330000,RUR,True,,"Big Data, pandas, Математическая статистика, SQL, Git, ETL, Hadoop, Java, Python, Groovy, Atlassian Jira, Atlassian Confluence"
120291039,Web-программист,150000,300000,RUR,True,,
118991687,Data Engineer,,,,,,
118357275,Machine Learning Engineer/MLOps,,,,,"Москва, Зубовский бульвар, 4с1",
119562895,Support-инженер,100000,125000,RUR,True,,"Английский язык, SQL, Техническая поддержка, Python, Техническая документация, Точность и внимательность к деталям, Работа с базами данных"
120157496,Computer Vision Engineer/Инженер,250000,,RUR,False,,
119952442,DevOps (стажер),,,,,"Томск, улица Пушкина, 75",
110861130,Junior Product Analyst,,,,,"Санкт-Петербург, Большой проспект Васильевского острова, 18","Python, SQL, PostgreSQL, Power BI, Анализ данных, Мобильная аналитика, Событийная аналитика"
109671668,Build Engineer,,,,,,"C#, Python, Jenkins"
117438916,Разработчик ETL,,150000,RUR,False,"Москва, улица Зорге, 1",
118113030,Инженер по внедрению AI и разработке чат-ботов,,,,,"Москва, Кутузовский проспект, 36с23","Python, API, CI/CD"
120275064,Senior ML инженер (AntiDDoS / Real-Time Traffic Analysis),,,,,,
118785641,Senior Data Engineer,,,,,"Москва, Пресненская набережная, 6с2","Python, SQL, Airflow, Superset, Clickhouse, ETL, Docker, Базы данных"
120266334,Data Scientist,,,,,"Екатеринбург, улица Куйбышева, 75","SQL, Python, Визуализация данных, Бизнес-моделирование, Математическая статистика, Алгоритмы и структуры данных"
120121272,Data-analyst (office Belgrade),,,,,,
120101128,Разработчик С и С++,,250000,RUR,False,"Москва, Калужско-Рижская линия","C/C++, Java, Python, Objective-C, Git, CMake, GCC, MS Visual Studio, Unit Testing"
119973379,Руководитель команды разработки (Python),,,,,,
119451674,Data Analyst / Аналитик данных,,280000,RUR,True,,"FineBI, Python, SQL, Tableau, Hadoop, Статистический анализ, Теория вероятностей"
119594535,Tech Lead DevOps/SRE,4000,7000,USD,False,,"Linux, Bash, Docker, Python, Clickhouse, CI/CD, Администрирование серверов Linux, Проектирование высоконагруженных систем"
119082733,DevOps-инженер,,200000,RUR,False,"Москва, 1-й Магистральный тупик, 5а","Администрирование серверов Linux, PostgreSQL, Zabbix, Prometheus, Grafana, Bash, CI/CD, Gitlab, Ansible, Kubernetes, Docker"
119374070,Python-разработчик,,,,,,
120101145,Инженер DevOps,,300000,RUR,False,"Москва, Калужско-Рижская линия","Linux, Jenkins, Git, C/C++, Python, DevOps"
119433145,Data Engineer / Ведущий аналитик данных,,,,,"Москва, улица Правды, 8к13","SQL, Appmetrica, Яндекс.Метрика"
119565820,DevOps инженер (Middle),200000,,RUR,False,"Новосибирск, Советский район, микрорайон Академгородок, улица Демакова, 23/5","Ansible, PHP, Python, Linux, Docker, Kubernetes, Swarm, KVM, Prometheus, Zabbix, Jenkins, Gitlab, Git, PostgreSQL, MariaDB, MySQL, Clickhouse"
119690701,QA-Engineer на мобильную RTS,,,,,,"Python, C#, Java, ООП, CI/CD, GameDev"
118073500,Data Scientist (middle),,,,,"Санкт-Петербург, Гороховая улица, 16/71",
118469826,Junior Automation QA Specialist,,,,,,
118309827,Data Scientist (GenAI),,,,,,"Python, SQL, PyTorch, TensorFlow, peft, lora, sft, GPT, roBerta, pandas, Numpy, Matplotlib, sklearn"
112689841,Engineer MLOps,,,,,,
120285486,Практикант в команду DevOps инженеров,,,,,"Санкт-Петербург, Московский проспект, 94","Linux, Python, DevOps"
120243561,Back-end-разработчик,140000,,RUR,True,"Москва, улица Петровка, 24",
119656929,"Middle разработчик ML (LLM, VLM, RAG)",,,,,,"LLM, RAG, REST API, Linux, Docker, Python, PyTorch"
119688453,"Product Analyst (Power BI, Mobile App, SQL)",2000,,USD,False,,"Power BI, SQL, Google Analytics, Android"
119648710,Тестировщик (QA инженер),70000,120000,RUR,True,,Python
117151435,"Data Scientist - Специалист по анализу и моделированию данных (офис, Ташкент)",,,,,"Ташкент, улица Нукус, 29А",Python
120017224,"Data Scientist (NLP, LLM)",,,,,"Севастополь, улица Руднева, 41","Английский язык, Python, Deep Learning, PyTorch"
119249611,Game Data Analyst,,,,,,"SQL, Fine BI, Исследовательский анализ данных, Визуализация данных, Tableau, Разработка и внедрение KPI"
120322510,BI-аналитик,,,,,,"Python, Алгоритмы и структуры данных, Математическая статистика, PostgreSQL, Plotly, pandas"
119635046,Системный администратор / DevOps инженер,150000,200000,RUR,False,,"Linux, Docker, Git, Jupyterlab, N8N, Clickhouse, Kubernetes, AWS"
120203171,Программист / Программист Linux,,,,,"Санкт-Петербург, Бобруйская улица, 7","C++, Python, JavaScript, Linux, SQL, DevOps"
119784532,Администратор Linux (в информационную безопасность),150000,230000,RUR,False,,
120160674,Odoo разработчик,,,,,,
116458181,Senior QA Automation Engineer (Python),,,,,,Python
118608730,Аналитик-исследователь,,,,,,"Грамотная письменная речь, Аналитические исследования, Сбор и анализ информации"
120232908,Продуктовый аналитик / Аналитик данных в IT-компанию,850,1350,USD,False,,"MS Excel, Google Sheets, Google Analytics, Английский язык, SQL, Python"
118133602,Build Engineer,,,,,"Санкт-Петербург, площадь Карла Фаберже, 8",
119918962,DS/ML engineer,,,,,,"Python, Алгоритмы и структуры данных, SQL, Big Data"
118849788,C++ Developer (ECAD),,,,,,
118915973,Manual QA engineer/Инженер по ручному тестированию (железо),110000,110000,RUR,False,"Санкт-Петербург, набережная Обводного Канала, 199","Ручное тестирование, QA, Agile, SQL, Linux"
119676704,BI-аналитик,,200000,RUR,True,,"MS SQL, DWH, Базы данных, ETL, MS PowerPoint, SQL, Python, Power BI"
119337530,Data Analyst,,,,,"Санкт-Петербург, Московский проспект, 158Б","SQL, MS SQL, ORACLE, R, Python, OLAP, Анализ данных, Анализ временных рядов, Статистический анализ, Кластерный анализ"
120017307,Data Scientist (Computer Vision),,,,,"Севастополь, улица Руднева, 41","Английский язык, Python, Computer Vision, PyTorch, OpenCV"
120299941,Fullstack-разработчик в FirstVDS,150000,300000,RUR,True,"Иркутск, микрорайон Радужный","Python, SQL, Linux, JavaScript, CSS, HTML, Git, Docker"
120321056,DWH разработчик,,,,,,"Python, SQL, ETL, Atlassian Confluence, Gitlab, Git, Linux, CI/CD"
116800248,Product Analyst,,,,,,"SQL, Python, Продуктовые метрики, Математическая статистика, A/B тесты"
119637198,Quantitative Researcher,,,,,"Москва, проспект Вернадского, 29","Python, Математическая статистика, Теория вероятностей, Scikit-learn, Deep Learning, Анализ данных, Математическое моделирование, Анализ временных рядов, машинное обучение"
119927029,Программист С++,,,,,,"STL, Linux, C++"
120218249,DevOps инженер (senior),,,,,"Москва, Докучаев переулок, 3к1","Linux, Docker, Django Framework, Kubernetes, OpenShift, Ansible, Zabbix, Grafana, CI/CD, Git, Unix, TCP/IP"
119738318,Backend-разработчик,45000,,RUR,False,"Нижний Тагил, улица Ломоносова, 2А",
119381899,FPGA-разработчик (middle),,,,,"Москва, Краснобогатырская улица, 44с1","Verilog HDL, FPGA, SYSTEM VERILOG, ПЛИС, Vivado, Quartus, Modelsim"
120282826,Antifraud analyst,,,,,"Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити","Business communication, SQL, Business English, Statistics, Python, Communication skills, Analytical skills"
120297203,ML-инженер (стажер),32500,65000,RUR,True,,
117180572,C developer (ME),,,,,"Новосибирск, Окружная улица, 29в","Embedded, C"
117445251,Преподаватель образовательных курсов для детей (Python),,80000,RUR,True,,"Преподаватель, Обучение, Грамотная речь, Python"
118861869,DevOps Linux / Kubernetes,250000,300000,RUR,False,,"Kubernetes, Docker, Linux, Ansible, Администрирование серверов Linux"
119295033,DevOps Engineer,,,,,"Санкт-Петербург, Большой проспект Петроградской стороны, 53к3","DevOps, Ansible, GitLab CI, Jenkins, Docker, Python, Bash, Prometheus, Docker-compose, CI/CD, Nginx, Grafana, Linux"
119246134,QA engineer,150000,230000,RUR,True,"Москва, улица Ефремова, 10с1к4/5","Linux, Docker, Git, Python, Pytest, QA"
